balPayments,expDlr,expWgt,hsCd,impDlr,impWgt,statCd,statCdCntnKor1,statKor,year
50700,50700,10102,1902301010,0,0,NF,노폴크 아일랜드,라면,2024.05
7270070,7270070,1609424,1902301010,0,0,NL,네덜란드,라면,2024.05
111183,111183,25678,1902301010,0,0,NP,네팔,라면,2024.05
775884,775901,206601,1902301010,17,2,NZ,뉴질랜드,라면,2024.05
49000,49000,10800,1902301010,0,0,OM,오만,라면,2024.05
32601,32601,6818,1902301010,0,0,PE,페루,라면,2024.05
14680,14680,3084,1902301010,0,0,PG,파푸아 뉴기니,라면,2024.05
3813759,3813759,1015215,1902301010,0,0,PH,필리핀,라면,2024.05
87345,87345,19275,1902301010,0,0,PK,파키스탄,라면,2024.05
212182,212182,42545,1902301010,0,0,PL,폴란드,라면,2024.05
7,7,0,1902301010,0,0,PR,푸에르토리코,라면,2024.05
2,2,0,1902301010,0,0,PT,포루투갈,라면,2024.05
4804,4804,1199,1902301010,0,0,PY,파라과이,라면,2024.05
45492,45492,8216,1902301010,0,0,QA,카타르,라면,2024.05
6033,6033,1527,1902301010,0,0,RO,루마니아,라면,2024.05
2381662,2381662,515175,1902301010,0,0,RU,러시아 연방,라면,2024.05
365960,365960,81374,1902301010,0,0,SA,사우디아라비아,라면,2024.05
763448,763448,254390,1902301010,0,0,SE,스웨덴,라면,2024.05
1177436,1177436,279026,1902301010,0,0,SG,싱가포르,라면,2024.05
2573710,2934905,665379,1902301010,361195,45494,TH,태국,라면,2024.05
11604,11604,2361,1902301010,0,0,TL,티모르,라면,2024.05
255,255,100,1902301010,0,0,TM,투르크멘,라면,2024.05
73,94,20,1902301010,21,2,TR,튀르키예,라면,2024.05
135990,135990,29370,1902301010,0,0,TT,트리니다드 토바고,라면,2024.05
3622565,3692203,1032837,1902301010,69638,10016,TW,대만,라면,2024.05
59105,59105,10523,1902301010,0,0,UA,우크라이나,라면,2024.05
17786631,17789630,3495402,1902301010,2999,186,US,미국,라면,2024.05
332007,332007,79389,1902301010,0,0,UZ,우즈베키스탄,라면,2024.05
1381942,1691681,454390,1902301010,309739,46721,VN,베트남,라면,2024.05
26303,26303,6291,1902301010,0,0,VU,바누아투,라면,2024.05
141016,141016,27569,1902301010,0,0,WS,사모아,라면,2024.05
451978,451978,92500,1902301010,0,0,ZA,남아프리카공화국,라면,2024.05
1470311,1470311,336375,1902301010,0,0,AE,아랍에미리트 연합,라면,2024.06
62201,62201,14428,1902301010,0,0,AR,아르헨티나,라면,2024.06
124888,124888,21413,1902301010,0,0,AS,아메리칸 사모아,라면,2024.06
504,504,120,1902301010,0,0,AT,오스트리아,라면,2024.06
4663073,4663124,1346131,1902301010,51,4,AU,호주,라면,2024.06
15880,15880,2806,1902301010,0,0,AZ,아제르바이잔,라면,2024.06
47006,47040,11300,1902301010,34,10,BD,방글라데시,라면,2024.06
7,7,0,1902301010,0,0,BE,벨기에,라면,2024.06
1376,1376,85,1902301010,0,0,BG,불가리아,라면,2024.06
168149,168149,33852,1902301010,0,0,BH,바레인,라면,2024.06
260206,260206,38984,1902301010,0,0,BN,브루나이,라면,2024.06
14763,14763,3571,1902301010,0,0,BO,볼리비아,라면,2024.06
151530,151530,34668,1902301010,0,0,BR,브라질,라면,2024.06
313396,313396,74709,1902301010,0,0,BT,부탄,라면,2024.06
1204576,1204608,271250,1902301010,32,3,CA,캐나다,라면,2024.06
379860,379860,87891,1902301010,0,0,CH,스위스,라면,2024.06
14033,14033,3788,1902301010,0,0,CI,코트디봐르,라면,2024.06
203241,203241,41629,1902301010,0,0,CL,칠레,라면,2024.06
22690149,23223875,6602057,1902301010,533726,182633,CN,중국,라면,2024.06
4859,4859,1387,1902301010,0,0,CO,콜롬비아,라면,2024.06
1443,1443,312,1902301010,0,0,CR,코스타리카,라면,2024.06
5,5,0,1902301010,0,0,CY,사이프러스,라면,2024.06
532275,532275,131389,1902301010,0,0,CZ,체코공화국,라면,2024.06
2903197,2903215,657172,1902301010,18,2,DE,독일,라면,2024.06
90374,90374,20679,1902301010,0,0,DO,도미니카 공화국,라면,2024.06
25372,25372,5819,1902301010,0,0,EC,에쿠아도르,라면,2024.06
76591,76591,18464,1902301010,0,0,EG,이집트,라면,2024.06
16680,16680,10123,1902301010,0,0,ES,스페인,라면,2024.06
7,7,0,1902301010,0,0,FI,핀란드,라면,2024.06
13038,13038,2798,1902301010,0,0,FJ,피지,라면,2024.06
56358,56358,9541,1902301010,0,0,FM,마이크로네시아,라면,2024.06
248921,248921,53350,1902301010,0,0,FR,프랑스,라면,2024.06
5397384,5397478,1111121,1902301010,94,9,GB,영국,라면,2024.06
37067,37067,6557,1902301010,0,0,GH,가나,라면,2024.06
86019,86019,11358,1902301010,0,0,GT,과테말라,라면,2024.06
271952,271952,45674,1902301010,0,0,GU,괌,라면,2024.06
631172,631244,174928,1902301010,72,13,HK,홍콩,라면,2024.06
-11,0,0,1902301010,11,3,HU,헝가리,라면,2024.06
902119,953888,244530,1902301010,51769,18158,ID,인도네시아,라면,2024.06
182132,182132,34666,1902301010,0,0,IE,아일랜드,라면,2024.06
112940,112940,21094,1902301010,0,0,IL,이스라엘,라면,2024.06
1245921,1260555,291352,1902301010,14634,5762,IN,인도,라면,2024.06
9444,9444,2202,1902301010,0,0,IQ,이라크,라면,2024.06
80720,80725,17618,1902301010,5,1,IT,이탈리아,라면,2024.06
159889,159889,36678,1902301010,0,0,JO,요르단,라면,2024.06
3346277,4015668,1332822,1902301010,669391,49079,JP,일본,라면,2024.06
32091,32091,7244,1902301010,0,0,KE,케냐,라면,2024.06
251047,251047,66186,1902301010,0,0,KG,키르기스스탄,라면,2024.06
242548,242942,51047,1902301010,394,17,KH,캄보디아,라면,2024.06
11102,11102,2691,1902301010,0,0,KI,키리바티,라면,2024.06
195411,195411,42288,1902301010,0,0,KW,쿠웨이트,라면,2024.06
1181408,1181408,257804,1902301010,0,0,KZ,카자흐스탄,라면,2024.06
204626,204626,50252,1902301010,0,0,LA,라오스,라면,2024.06
74275,74275,14479,1902301010,0,0,LK,스리랑카,라면,2024.06
47100,47100,7544,1902301010,0,0,LY,리비아,라면,2024.06
124066,124066,24023,1902301010,0,0,MA,모로코,라면,2024.06
33750,33750,5290,1902301010,0,0,MH,마샬군도,라면,2024.06
154910,155591,46842,1902301010,681,97,MM,미얀마,라면,2024.06
618357,618357,157541,1902301010,0,0,MN,몽골,라면,2024.06
61452,61452,9751,1902301010,0,0,MP,북마리아나 군도,라면,2024.06
607635,607681,120196,1902301010,46,5,MX,멕시코,라면,2024.06
2815038,2815594,631641,1902301010,556,82,MY,말레이시아,라면,2024.06
16012,16012,2674,1902301010,0,0,NG,나이지리아,라면,2024.06
5684,5684,1204,1902301010,0,0,NI,니카라과,라면,2024.06
10209905,10209905,2149389,1902301010,0,0,NL,네덜란드,라면,2024.06
59592,59592,13227,1902301010,0,0,NO,노르웨이,라면,2024.06
218452,218452,52262,1902301010,0,0,NP,네팔,라면,2024.06
1167362,1167376,294550,1902301010,14,1,NZ,뉴질랜드,라면,2024.06
46302,46302,9632,1902301010,0,0,OM,오만,라면,2024.06
43771,43771,10833,1902301010,0,0,PE,페루,라면,2024.06
3774928,3774931,999758,1902301010,3,2,PH,필리핀,라면,2024.06
175764,175764,41660,1902301010,0,0,PK,파키스탄,라면,2024.06
166142,166142,34833,1902301010,0,0,PL,폴란드,라면,2024.06
33,33,0,1902301010,0,0,PR,푸에르토리코,라면,2024.06
11845,11845,2067,1902301010,0,0,PW,팔라우,라면,2024.06
21254,21254,7063,1902301010,0,0,PY,파라과이,라면,2024.06
19194,19194,2961,1902301010,0,0,QA,카타르,라면,2024.06
33915,33915,5610,1902301010,0,0,RO,루마니아,라면,2024.06
2075601,2075601,440008,1902301010,0,0,RU,러시아 연방,라면,2024.06
693821,693821,153149,1902301010,0,0,SA,사우디아라비아,라면,2024.06
895070,895070,372490,1902301010,0,0,SE,스웨덴,라면,2024.06
675290,675290,157242,1902301010,0,0,SG,싱가포르,라면,2024.06
2879126,3064211,701856,1902301010,185085,25933,TH,태국,라면,2024.06
4300,4300,1038,1902301010,0,0,TR,튀르키예,라면,2024.06
201290,201290,48733,1902301010,0,0,TT,트리니다드 토바고,라면,2024.06
3242267,3283581,954758,1902301010,41314,5908,TW,대만,라면,2024.06
139,139,600,1902301010,0,0,TZ,탄자니아,라면,2024.06
56668,56668,22303,1902301010,0,0,UA,우크라이나,라면,2024.06
18571817,18573831,3612875,1902301010,2014,133,US,미국,라면,2024.06
330873,330873,85986,1902301010,0,0,UZ,우즈베키스탄,라면,2024.06
1430037,1662869,450633,1902301010,232832,22574,VN,베트남,라면,2024.06
176,176,53,1902301010,0,0,VU,바누아투,라면,2024.06
78338,78338,15507,1902301010,0,0,WS,사모아,라면,2024.06
371812,371812,72734,1902301010,0,0,ZA,남아프리카공화국,라면,2024.06
2177614,2177614,496808,1902301010,0,0,AE,아랍에미리트 연합,라면,2024.07
49941,49941,11248,1902301010,0,0,AF,아프카니스탄,라면,2024.07
57032,57032,12356,1902301010,0,0,AR,아르헨티나,라면,2024.07
124440,124440,22801,1902301010,0,0,AS,아메리칸 사모아,라면,2024.07
123524,123640,35358,1902301010,116,3,AT,오스트리아,라면,2024.07
3993851,3994363,1108273,1902301010,512,13,AU,호주,라면,2024.07
143577,143577,32900,1902301010,0,0,BD,방글라데시,라면,2024.07
3,3,0,1902301010,0,0,BE,벨기에,라면,2024.07
123503,123503,32055,1902301010,0,0,BG,불가리아,라면,2024.07
129780,129780,27126,1902301010,0,0,BH,바레인,라면,2024.07
57175,57175,13169,1902301010,0,0,BN,브루나이,라면,2024.07
171003,171003,40807,1902301010,0,0,BR,브라질,라면,2024.07
1808073,1808131,437907,1902301010,58,4,CA,캐나다,라면,2024.07
269831,269831,60771,1902301010,0,0,CH,스위스,라면,2024.07
86144,86144,20026,1902301010,0,0,CL,칠레,라면,2024.07
23985264,24332296,7077079,1902301010,347032,70115,CN,중국,라면,2024.07
40201,40201,8803,1902301010,0,0,CO,콜롬비아,라면,2024.07
565560,565560,143348,1902301010,0,0,CZ,체코공화국,라면,2024.07
2636042,2636132,582781,1902301010,90,8,DE,독일,라면,2024.07
145691,145691,32521,1902301010,0,0,DO,도미니카 공화국,라면,2024.07
23549,23549,4131,1902301010,0,0,EC,에쿠아도르,라면,2024.07
92380,92380,18275,1902301010,0,0,ES,스페인,라면,2024.07
32338,32338,7187,1902301010,0,0,FI,핀란드,라면,2024.07
15129,15129,3326,1902301010,0,0,FJ,피지,라면,2024.07
176285,176285,30381,1902301010,0,0,FM,마이크로네시아,라면,2024.07
356269,356269,88398,1902301010,0,0,FR,프랑스,라면,2024.07
6617397,6617397,1330802,1902301010,0,0,GB,영국,라면,2024.07
25592,25592,6742,1902301010,0,0,GE,조지아,라면,2024.07
130,130,50,1902301010,0,0,GH,가나,라면,2024.07
999,999,140,1902301010,0,0,GL,그린랜드,라면,2024.07
149391,149391,25106,1902301010,0,0,GT,과테말라,라면,2024.07
233213,233213,39151,1902301010,0,0,GU,괌,라면,2024.07
976199,976712,252220,1902301010,513,98,HK,홍콩,라면,2024.07
42805,42805,8446,1902301010,0,0,HN,온두라스,라면,2024.07
19870,19870,2814,1902301010,0,0,HU,헝가리,라면,2024.07
825113,895824,222415,1902301010,70711,32044,ID,인도네시아,라면,2024.07
194717,194717,41173,1902301010,0,0,IE,아일랜드,라면,2024.07
159978,159978,30146,1902301010,0,0,IL,이스라엘,라면,2024.07
1378224,1378224,334688,1902301010,0,0,IN,인도,라면,2024.07
7545,7545,233,1902301010,0,0,IQ,이라크,라면,2024.07
158049,158067,32882,1902301010,18,3,IT,이탈리아,라면,2024.07
31372,31372,5341,1902301010,0,0,JO,요르단,라면,2024.07
3746262,4473019,1582297,1902301010,726757,44218,JP,일본,라면,2024.07
18991,18991,5451,1902301010,0,0,KE,케냐,라면,2024.07
249487,249487,63613,1902301010,0,0,KG,키르기스스탄,라면,2024.07
202602,202782,49808,1902301010,180,8,KH,캄보디아,라면,2024.07
32087,32087,10430,1902301010,0,0,KI,키리바티,라면,2024.07
218050,218050,38854,1902301010,0,0,KW,쿠웨이트,라면,2024.07
1612805,1612805,376862,1902301010,0,0,KZ,카자흐스탄,라면,2024.07
304439,304440,76656,1902301010,1,0,LA,라오스,라면,2024.07
101436,101436,41971,1902301010,0,0,LK,스리랑카,라면,2024.07
83234,83234,21001,1902301010,0,0,LY,리비아,라면,2024.07
111983,111983,23058,1902301010,0,0,MA,모로코,라면,2024.07
34953,34953,4934,1902301010,0,0,MH,마샬군도,라면,2024.07
65481,65926,23846,1902301010,445,118,MM,미얀마,라면,2024.07
777672,777672,188672,1902301010,0,0,MN,몽골,라면,2024.07
2261,2261,1085,1902301010,0,0,MO,마카오,라면,2024.07
79646,79646,16906,1902301010,0,0,MP,북마리아나 군도,라면,2024.07
29551,29551,6365,1902301010,0,0,MT,몰타,라면,2024.07
97079,97079,22510,1902301010,0,0,MU,모리셔스,라면,2024.07
227459,227459,42550,1902301010,0,0,MV,몰디브,라면,2024.07
1187371,1187371,252560,1902301010,0,0,MX,멕시코,라면,2024.07
3867324,3867897,824731,1902301010,573,86,MY,말레이시아,라면,2024.07
76,76,26,1902301010,0,0,NA,나미비아,라면,2024.07
8231646,8231646,1798333,1902301010,0,0,NL,네덜란드,라면,2024.07
122749,122749,24496,1902301010,0,0,NO,노르웨이,라면,2024.07
227695,227695,52304,1902301010,0,0,NP,네팔,라면,2024.07
631492,631516,161822,1902301010,24,1,NZ,뉴질랜드,라면,2024.07
51174,51174,10402,1902301010,0,0,OM,오만,라면,2024.07
2555,2555,694,1902301010,0,0,PA,파나마,라면,2024.07
144145,144145,41894,1902301010,0,0,PE,페루,라면,2024.07
28115,28115,6012,1902301010,0,0,PG,파푸아 뉴기니,라면,2024.07
4403396,4409730,1143645,1902301010,6334,650,PH,필리핀,라면,2024.07
136921,136921,32648,1902301010,0,0,PK,파키스탄,라면,2024.07
344951,344951,78951,1902301010,0,0,PL,폴란드,라면,2024.07
4,4,0,1902301010,0,0,PT,포루투갈,라면,2024.07
16231,16231,3002,1902301010,0,0,PW,팔라우,라면,2024.07
43908,43908,10496,1902301010,0,0,PY,파라과이,라면,2024.07
144020,144020,28313,1902301010,0,0,QA,카타르,라면,2024.07
1972071,1972071,421016,1902301010,0,0,RU,러시아 연방,라면,2024.07
1525591,1525591,335741,1902301010,0,0,SA,사우디아라비아,라면,2024.07
731471,731471,269219,1902301010,0,0,SE,스웨덴,라면,2024.07
890318,890318,208585,1902301010,0,0,SG,싱가포르,라면,2024.07
47644,47644,11010,1902301010,0,0,SI,슬로베니아,라면,2024.07
7,7,3,1902301010,0,0,SN,세네갈,라면,2024.07
3682458,3971662,924025,1902301010,289204,52209,TH,태국,라면,2024.07
47353,47353,9590,1902301010,0,0,TJ,타지크,라면,2024.07
325877,325877,76832,1902301010,0,0,TT,트리니다드 토바고,라면,2024.07
2938946,2973515,792244,1902301010,34569,5008,TW,대만,라면,2024.07
69902,69902,22513,1902301010,0,0,UA,우크라이나,라면,2024.07
17371048,17373265,3412058,1902301010,2217,120,US,미국,라면,2024.07
207376,207376,52373,1902301010,0,0,UZ,우즈베키스탄,라면,2024.07
1111511,1367648,379490,1902301010,256137,23145,VN,베트남,라면,2024.07
6678,6678,1326,1902301010,0,0,VU,바누아투,라면,2024.07
185683,185683,38361,1902301010,0,0,WS,사모아,라면,2024.07
499369,499369,104102,1902301010,0,0,ZA,남아프리카공화국,라면,2024.07
1364887,1364887,292851,1902301010,0,0,AE,아랍에미리트 연합,라면,2024.08
235208,235208,59290,1902301010,0,0,AR,아르헨티나,라면,2024.08
198606,198606,37222,1902301010,0,0,AS,아메리칸 사모아,라면,2024.08
40373,40397,9988,1902301010,24,4,AT,오스트리아,라면,2024.08
3500082,3500368,989163,1902301010,286,13,AU,호주,라면,2024.08
130571,130571,31252,1902301010,0,0,BD,방글라데시,라면,2024.08
3,3,0,1902301010,0,0,BE,벨기에,라면,2024.08
709,709,230,1902301010,0,0,BH,바레인,라면,2024.08
197623,197623,28334,1902301010,0,0,BN,브루나이,라면,2024.08
101419,101419,23943,1902301010,0,0,BR,브라질,라면,2024.08
224780,224780,57400,1902301010,0,0,BT,부탄,라면,2024.08
1260336,1260361,302400,1902301010,25,2,CA,캐나다,라면,2024.08
304743,304743,70969,1902301010,0,0,CH,스위스,라면,2024.08
154321,154321,32729,1902301010,0,0,CL,칠레,라면,2024.08
21655368,22145545,6311192,1902301010,490177,153710,CN,중국,라면,2024.08
1245,1245,580,1902301010,0,0,CO,콜롬비아,라면,2024.08
26550,26550,3724,1902301010,0,0,CR,코스타리카,라면,2024.08
199150,199150,45010,1902301010,0,0,CZ,체코공화국,라면,2024.08
1915121,1915187,411802,1902301010,66,12,DE,독일,라면,2024.08
30551,30551,5787,1902301010,0,0,DK,덴마크,라면,2024.08
93847,93847,18483,1902301010,0,0,DO,도미니카 공화국,라면,2024.08
1,1,0,1902301010,0,0,EC,에쿠아도르,라면,2024.08
48465,48465,9882,1902301010,0,0,EG,이집트,라면,2024.08
9,9,1,1902301010,0,0,FI,핀란드,라면,2024.08
61465,61465,12668,1902301010,0,0,FJ,피지,라면,2024.08
102323,102323,17063,1902301010,0,0,FM,마이크로네시아,라면,2024.08
320839,320855,79536,1902301010,16,2,FR,프랑스,라면,2024.08
4452620,4452650,945983,1902301010,30,1,GB,영국,라면,2024.08
38391,38391,7206,1902301010,0,0,GH,가나,라면,2024.08
178527,178527,28171,1902301010,0,0,GT,과테말라,라면,2024.08
129728,129728,22383,1902301010,0,0,GU,괌,라면,2024.08
830010,830694,221479,1902301010,684,102,HK,홍콩,라면,2024.08
323833,430691,98565,1902301010,106858,49932,ID,인도네시아,라면,2024.08
38157,38157,8445,1902301010,0,0,IE,아일랜드,라면,2024.08
163503,163503,28935,1902301010,0,0,IL,이스라엘,라면,2024.08
795521,795521,199619,1902301010,0,0,IN,인도,라면,2024.08
21899,21899,2230,1902301010,0,0,IQ,이라크,라면,2024.08
35291,35291,6431,1902301010,0,0,IT,이탈리아,라면,2024.08
124289,124289,25800,1902301010,0,0,JO,요르단,라면,2024.08
4137564,4737600,1806534,1902301010,600036,33184,JP,일본,라면,2024.08
17027,17027,3500,1902301010,0,0,KE,케냐,라면,2024.08
315768,315768,85605,1902301010,0,0,KG,키르기스스탄,라면,2024.08
483648,484079,121333,1902301010,431,15,KH,캄보디아,라면,2024.08
95865,95865,25118,1902301010,0,0,KI,키리바티,라면,2024.08
158930,158930,25900,1902301010,0,0,KW,쿠웨이트,라면,2024.08
1554963,1554963,353366,1902301010,0,0,KZ,카자흐스탄,라면,2024.08
387486,387486,90284,1902301010,0,0,LA,라오스,라면,2024.08
33192,33192,4441,1902301010,0,0,LB,레바논,라면,2024.08
60548,60548,20285,1902301010,0,0,LK,스리랑카,라면,2024.08
11,11,1,1902301010,0,0,LT,리투아니아,라면,2024.08
85204,85204,18845,1902301010,0,0,LV,라트비아,라면,2024.08
26450,26450,4507,1902301010,0,0,MH,마샬군도,라면,2024.08
215,276,39,1902301010,61,43,MM,미얀마,라면,2024.08
750628,750628,180131,1902301010,0,0,MN,몽골,라면,2024.08
1195,1195,118,1902301010,0,0,MO,마카오,라면,2024.08
21811,21811,3899,1902301010,0,0,MP,북마리아나 군도,라면,2024.08
38093,38093,10516,1902301010,0,0,MU,모리셔스,라면,2024.08
38833,38833,7580,1902301010,0,0,MV,몰디브,라면,2024.08
765480,765480,160248,1902301010,0,0,MX,멕시코,라면,2024.08
3832449,3833182,823149,1902301010,733,292,MY,말레이시아,라면,2024.08
13503,13503,2692,1902301010,0,0,NI,니카라과,라면,2024.08
7977003,7977003,1770679,1902301010,0,0,NL,네덜란드,라면,2024.08
74254,74254,16272,1902301010,0,0,NO,노르웨이,라면,2024.08
181100,181100,41297,1902301010,0,0,NP,네팔,라면,2024.08
647009,647028,191623,1902301010,19,1,NZ,뉴질랜드,라면,2024.08
55315,55315,11586,1902301010,0,0,PA,파나마,라면,2024.08
136508,136508,33219,1902301010,0,0,PE,페루,라면,2024.08
4376057,4376057,1240275,1902301010,0,0,PH,필리핀,라면,2024.08
43765,43765,10256,1902301010,0,0,PK,파키스탄,라면,2024.08
309863,309863,69886,1902301010,0,0,PL,폴란드,라면,2024.08
7,7,0,1902301010,0,0,PR,푸에르토리코,라면,2024.08
2226,2226,470,1902301010,0,0,PW,팔라우,라면,2024.08
7988,7988,2741,1902301010,0,0,PY,파라과이,라면,2024.08
5,5,0,1902301010,0,0,QA,카타르,라면,2024.08
1940536,1940536,405073,1902301010,0,0,RU,러시아 연방,라면,2024.08
737769,737769,177775,1902301010,0,0,SA,사우디아라비아,라면,2024.08
13743,13743,2044,1902301010,0,0,SB,솔로몬 군도,라면,2024.08
534912,534912,228475,1902301010,0,0,SE,스웨덴,라면,2024.08
825484,825484,192139,1902301010,0,0,SG,싱가포르,라면,2024.08
13939,13939,4421,1902301010,0,0,SI,슬로베니아,라면,2024.08
12918,12918,1718,1902301010,0,0,SN,세네갈,라면,2024.08
84735,84735,18211,1902301010,0,0,SR,수리남,라면,2024.08
3258545,3497880,751798,1902301010,239335,36281,TH,태국,라면,2024.08
14828,14828,3482,1902301010,0,0,TL,티모르,라면,2024.08
2088596,2123301,686078,1902301010,34705,5010,TW,대만,라면,2024.08
114884,114884,27499,1902301010,0,0,UA,우크라이나,라면,2024.08
20741316,20743617,4064273,1902301010,2301,172,US,미국,라면,2024.08
11691,11691,4249,1902301010,0,0,UY,우루과이,라면,2024.08
305057,305057,80053,1902301010,0,0,UZ,우즈베키스탄,라면,2024.08
1589643,1939082,536570,1902301010,349439,39082,VN,베트남,라면,2024.08
81,81,8,1902301010,0,0,VU,바누아투,라면,2024.08
137066,137066,27351,1902301010,0,0,WS,사모아,라면,2024.08
440215,440215,89516,1902301010,0,0,ZA,남아프리카공화국,라면,2024.08
2019099,2019099,479534,1902301010,0,0,AE,아랍에미리트 연합,라면,2024.09
61121,61121,13926,1902301010,0,0,AR,아르헨티나,라면,2024.09
67421,67421,11870,1902301010,0,0,AS,아메리칸 사모아,라면,2024.09
3305871,3306195,938781,1902301010,324,11,AU,호주,라면,2024.09
91270,91270,21590,1902301010,0,0,BD,방글라데시,라면,2024.09
49340,49340,9778,1902301010,0,0,BH,바레인,라면,2024.09
54375,54375,10727,1902301010,0,0,BN,브루나이,라면,2024.09
23034,23034,6501,1902301010,0,0,BO,볼리비아,라면,2024.09
129877,129877,28096,1902301010,0,0,BR,브라질,라면,2024.09
49196,49196,10554,1902301010,0,0,BT,부탄,라면,2024.09
1939569,1939607,476160,1902301010,38,3,CA,캐나다,라면,2024.09
226789,226789,47281,1902301010,0,0,CH,스위스,라면,2024.09
113694,113694,29202,1902301010,0,0,CL,칠레,라면,2024.09
19906146,20520485,5980062,1902301010,614339,182723,CN,중국,라면,2024.09
63594,63594,8828,1902301010,0,0,CO,콜롬비아,라면,2024.09
8082,8082,1631,1902301010,0,0,CR,코스타리카,라면,2024.09
5,5,0,1902301010,0,0,CY,사이프러스,라면,2024.09
420779,420779,105113,1902301010,0,0,CZ,체코공화국,라면,2024.09
2343715,2343757,521464,1902301010,42,4,DE,독일,라면,2024.09
75772,75772,14204,1902301010,0,0,DO,도미니카 공화국,라면,2024.09
41809,41809,9861,1902301010,0,0,EC,에쿠아도르,라면,2024.09
24,24,1,1902301010,0,0,EE,에스토니아,라면,2024.09
11448,11448,7340,1902301010,0,0,ES,스페인,라면,2024.09
101130,101130,16579,1902301010,0,0,FM,마이크로네시아,라면,2024.09
136604,136634,32397,1902301010,30,1,FR,프랑스,라면,2024.09
3329833,3329849,703761,1902301010,16,2,GB,영국,라면,2024.09
50,50,20,1902301010,0,0,GH,가나,라면,2024.09
374,374,200,1902301010,0,0,GM,감비아,라면,2024.09
423,423,100,1902301010,0,0,GN,기니,라면,2024.09
148710,148710,25051,1902301010,0,0,GT,과테말라,라면,2024.09
78436,78436,13530,1902301010,0,0,GU,괌,라면,2024.09
1153058,1153485,291053,1902301010,427,25,HK,홍콩,라면,2024.09
2,2,0,1902301010,0,0,HU,헝가리,라면,2024.09
1159408,1160787,274768,1902301010,1379,441,ID,인도네시아,라면,2024.09
93618,93618,15451,1902301010,0,0,IE,아일랜드,라면,2024.09
83618,83618,23713,1902301010,0,0,IL,이스라엘,라면,2024.09
1336582,1336585,326018,1902301010,3,0,IN,인도,라면,2024.09
114435,114435,22180,1902301010,0,0,IQ,이라크,라면,2024.09
39844,39844,8816,1902301010,0,0,IT,이탈리아,라면,2024.09
71730,71730,12023,1902301010,0,0,JO,요르단,라면,2024.09
4301699,5096534,1795910,1902301010,794835,44564,JP,일본,라면,2024.09
30826,30826,5437,1902301010,0,0,KE,케냐,라면,2024.09
398260,398260,98521,1902301010,0,0,KG,키르기스스탄,라면,2024.09
239753,240105,65886,1902301010,352,14,KH,캄보디아,라면,2024.09
365848,365848,112141,1902301010,0,0,KI,키리바티,라면,2024.09
247513,247513,55409,1902301010,0,0,KW,쿠웨이트,라면,2024.09
1622306,1622306,350537,1902301010,0,0,KZ,카자흐스탄,라면,2024.09
420316,420316,105817,1902301010,0,0,LA,라오스,라면,2024.09
123500,123500,27726,1902301010,0,0,LK,스리랑카,라면,2024.09
50700,50700,6792,1902301010,0,0,LY,리비아,라면,2024.09
89040,89061,18520,1902301010,21,1,MA,모로코,라면,2024.09
34972,34972,4985,1902301010,0,0,MH,마샬군도,라면,2024.09
44981,45222,11519,1902301010,241,98,MM,미얀마,라면,2024.09
377969,377969,98229,1902301010,0,0,MN,몽골,라면,2024.09
6473,6473,1878,1902301010,0,0,MO,마카오,라면,2024.09
58387,58387,9624,1902301010,0,0,MP,북마리아나 군도,라면,2024.09
28428,28428,6130,1902301010,0,0,MT,몰타,라면,2024.09
44621,44621,9302,1902301010,0,0,MV,몰디브,라면,2024.09
2167437,2167437,457706,1902301010,0,0,MX,멕시코,라면,2024.09
5222225,5222508,1201388,1902301010,283,20,MY,말레이시아,라면,2024.09
1756,1756,310,1902301010,0,0,NC,뉴 칼레도니아,라면,2024.09
20399,20399,2646,1902301010,0,0,NG,나이지리아,라면,2024.09
7762275,7762275,1764923,1902301010,0,0,NL,네덜란드,라면,2024.09
134675,134675,27261,1902301010,0,0,NO,노르웨이,라면,2024.09
144011,144011,33103,1902301010,0,0,NP,네팔,라면,2024.09
729287,729337,196260,1902301010,50,2,NZ,뉴질랜드,라면,2024.09
137899,137899,30926,1902301010,0,0,OM,오만,라면,2024.09
130652,130652,33121,1902301010,0,0,PE,페루,라면,2024.09
10597,10597,2310,1902301010,0,0,PG,파푸아 뉴기니,라면,2024.09
5371755,5371755,1428713,1902301010,0,0,PH,필리핀,라면,2024.09
481852,481852,105121,1902301010,0,0,PL,폴란드,라면,2024.09
6101,6101,956,1902301010,0,0,PW,팔라우,라면,2024.09
30069,30069,6337,1902301010,0,0,PY,파라과이,라면,2024.09
87033,87033,16755,1902301010,0,0,QA,카타르,라면,2024.09
2140145,2140145,471599,1902301010,0,0,RU,러시아 연방,라면,2024.09
940874,940874,204716,1902301010,0,0,SA,사우디아라비아,라면,2024.09
483120,483120,219014,1902301010,0,0,SE,스웨덴,라면,2024.09
934324,934343,185538,1902301010,19,1,SG,싱가포르,라면,2024.09
47620,47620,10871,1902301010,0,0,SI,슬로베니아,라면,2024.09
7600,7600,1526,1902301010,0,0,SR,수리남,라면,2024.09
3298397,3448952,784727,1902301010,150555,17522,TH,태국,라면,2024.09
26426,26426,5358,1902301010,0,0,TL,티모르,라면,2024.09
33488,33488,7074,1902301010,0,0,TT,트리니다드 토바고,라면,2024.09
2279101,2279350,652325,1902301010,249,17,TW,대만,라면,2024.09
