,Date,Close_Price,High_Price,Low,Open,Volume,target_next_close,close_lag_1,close_lag_2,close_lag_3,close_lag_5,close_lag_7,close_lag_14,close_lag_21,close_lag_30,open_lag_1,high_lag_1,low_lag_1,open_lag_2,high_lag_2,low_lag_2,open_lag_3,high_lag_3,low_lag_3,open_lag_5,high_lag_5,low_lag_5,daily_return,daily_return_lag1,return_2d,return_3d,return_5d,return_7d,return_14d,price_change_1d,price_change_5d,sma_5,sma_10,sma_20,sma_50,sma_100,ema_5,ema_10,ema_20,sma_5_10_diff,sma_10_20_diff,sma_20_50_diff,price_to_sma_5,price_to_sma_20,price_to_sma_50,volatility_5d,volatility_10d,volatility_20d,hl_range,hl_range_5d_avg,tr,atr_14,rsi_7,rsi_14,macd,macd_signal,macd_histogram,momentum_5,momentum_10,bb_upper,bb_middle,bb_lower,bb_width,bb_position,volume_lag_1,volume_lag_2,volume_lag_3,volume_lag_5,volume_sma_5,volume_sma_20,volume_ratio,price_volume_trend,intraday_range,open_close_diff,is_bullish,gap,high_to_close,low_to_close,day_of_week,month,quarter,day_of_month,week_of_year,day_of_week_sin,day_of_week_cos,month_sin,month_cos,rolling_max_20,rolling_min_20,distance_from_max_20,distance_from_min_20,percentile_rank_20
695,2024-01-04,185.5500030517578,187.6000061035156,185.0500030517578,186.8500061035156,11156,182.8000030517578,186.25,190.1499938964844,188.3000030517578,197.75,192.8000030517578,194.6499938964844,188.8999938964844,176.5500030517578,190.75,191.0500030517578,184.8000030517578,188.6499938964844,192.5500030517578,188.6499938964844,197.1999969482422,198.1499938964844,185.6499938964844,194.8999938964844,199.9499969482422,194.0500030517578,-0.003758372876468,-0.0205100921465583,-0.0108868986645439,-0.0593434343434343,-0.0416774162548846,-0.0379649063625836,-0.0256342874859726,-3.8999938964844034,-8.100006103515597,192.08999938964843,193.4200012207031,193.7600006103516,182.37899963378905,167.14149993896484,190.4821662987921,192.38640438652027,191.67657161162543,-1.3300018310546875,-0.3399993896484545,11.381000976562518,-0.0216187553295132,-0.0403165191111763,0.015449294508705,0.0268793774594102,0.0275376142931594,0.0289670394709931,0.0338203457618425,0.0367999200483273,2.550003051757784,6.2214290073939695,32.86710401452335,46.03560286055437,2.401671641486047,4.365921308485251,-1.964249666999204,-0.0416774162548846,-0.1111906595677921,206.7026531988512,193.7600006103516,180.81734802185196,0.1335946794769795,0.2102817707477023,14584.0,15062.0,18775.0,16051.0,15296.8,9223.05,1.5812556583776518,-299.119183865407,0.0327653997378768,-0.0235910878112712,0.0,0.0031554358284241,0.0257718284658137,0.007785218514052,3,1,1,4,1,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,209.5500030517578,185.1499938964844,0.127654495874156,-0.0126923625287314,0.2
696,2024-01-05,182.8000030517578,187.5500030517578,182.0500030517578,185.8500061035156,17958,181.3999938964844,185.5500030517578,186.25,190.1499938964844,198.0,194.3500061035156,200.1000061035156,193.8500061035156,178.64999389648438,186.8500061035156,187.6000061035156,185.0500030517578,190.75,191.0500030517578,184.8000030517578,188.6499938964844,192.5500030517578,188.6499938964844,196.75,201.3500061035156,195.1499938964844,-0.0148208027742953,-0.003758372876468,-0.024191380449009,-0.0146043545163624,-0.0616940427218315,-0.0376037338446187,-0.0467505323918273,-0.6999969482421875,-12.199996948242188,189.65,191.7350021362305,193.3450004577637,182.72699981689453,167.48599990844727,188.838111883114,191.14342232565437,191.093088891638,-2.0850021362304574,-1.6099983215331974,10.618000640869129,-0.0204168991272293,-0.0539403926854851,-0.0018401347923885,0.023237434096994,0.0264007128601599,0.0282908535437714,0.0137800757076699,0.0334750345934199,5.5,6.203571864536826,33.02105786768368,42.28814135745841,1.6635439859132362,3.825445843970848,-2.161901858057612,-0.0616940427218315,-0.0832509454192195,206.79772213517265,193.3450004577637,179.8922787803547,0.1391576885418117,0.1224593448827632,11156.0,14584.0,15062.0,12012.0,14317.8,9778.8,1.140835276312022,-41.92840780987836,0.0136473265638807,-0.0069574686074004,0.0,0.0032215092806206,0.0110482512424747,0.0026946914135082,4,1,1,5,1,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,209.5500030517578,185.1499938964844,0.1343355225259553,-0.0076586932817337,0.2
697,2024-01-08,181.3999938964844,183.6999969482422,179.5,181.6999969482422,20570,184.1000061035156,182.8000030517578,185.5500030517578,186.25,188.3000030517578,197.75,201.8000030517578,185.25,178.64999389648438,185.8500061035156,187.5500030517578,182.0500030517578,186.8500061035156,187.6000061035156,185.0500030517578,190.75,191.0500030517578,184.8000030517578,197.1999969482422,198.1499938964844,185.6499938964844,-0.0076586932817337,-0.0148208027742953,-0.018523473547609,-0.0386536475448315,-0.0767676613547585,-0.0594288792849636,-0.0864567842282231,-2.75,-15.199996948242188,186.6100006103516,190.9550018310547,193.2225006103516,183.13699981689453,167.82149993896485,186.8254089393286,189.62643700312768,190.3032711926018,-4.345001220703125,-2.2674987792968864,10.085500793457044,-0.0206770226640012,-0.0601888760880396,-0.0116650005297066,0.0219444012197734,0.0200811594529304,0.0266767793707457,0.0302114798560938,0.0331632312554479,4.199996948242188,6.214285714285713,24.39020594315349,34.63586901285348,0.8469078570637407,3.229738246589427,-2.382830389525686,-0.0767676613547585,-0.0409234144909815,207.0256465991687,193.2225006103516,179.41935462153444,0.1428730706332413,0.0964784527633073,17958.0,11156.0,14584.0,18775.0,15507.0,10676.2,1.682059159626084,-266.15197622079563,0.0295937574354266,-0.0164111000892783,0.0,0.0016168312951959,0.0259846822795461,0.0041028445704546,0,1,1,8,2,0.0,1.0,0.4999999999999999,0.8660254037844387,209.5500030517578,182.8000030517578,0.1214507114178194,0.0148843015318509,0.05
698,2024-01-09,184.1000061035156,186.75,182.75,183.9499969482422,15659,181.1499938964844,181.3999938964844,182.8000030517578,185.5500030517578,190.1499938964844,198.0,209.5500030517578,185.5,178.64999389648438,181.6999969482422,183.6999969482422,179.5,185.8500061035156,187.5500030517578,182.0500030517578,186.8500061035156,187.6000061035156,185.0500030517578,188.6499938964844,192.5500030517578,188.6499938964844,0.0148843015318509,-0.0076586932817337,-0.0223659880733917,-0.0260403012269293,-0.0366437017708215,-0.0826801825715074,-0.1010902321445516,-1.400009155273409,-6.900009155273409,185.2299987792969,189.7350006103516,193.0175003051758,183.5409997558594,168.14649993896484,185.01693725838052,188.13072007464703,189.455340021543,-4.505001831054699,-3.2824996948242244,9.476500549316398,0.0004347618861089,-0.0459409466481048,0.0005217612909642,0.0115862016732677,0.0188531213057915,0.0267230350178739,0.0233983116893715,0.0243766933121956,4.0,6.403570992606027,10.218939621195815,31.78570114836046,0.0857602125921914,2.60094263978998,-2.5151824271977885,-0.0366437017708215,-0.0630165899917791,207.41265031419988,193.0175003051758,178.6223502961517,0.1491590139367076,0.1947957533123218,20570.0,17958.0,11156.0,15062.0,15866.0,11704.45,1.757451225815822,-157.53932080526354,0.0231150083587429,-0.0016510900208943,0.0,-0.0060175387590347,0.0126791793227417,0.0104740571136327,1,1,1,9,2,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,209.5500030517578,181.3999938964844,0.1355285551976763,-0.001378169836889,0.05
699,2024-01-10,181.1499938964844,184.8000030517578,180.3999938964844,184.3000030517578,20459,184.0500030517578,184.1000061035156,181.3999938964844,182.8000030517578,186.25,188.3000030517578,202.3999938964844,185.1499938964844,179.6999969482422,183.9499969482422,186.75,182.75,181.6999969482422,183.6999969482422,179.5,185.8500061035156,187.5500030517578,182.0500030517578,190.75,191.0500030517578,184.8000030517578,-0.0160239658295962,0.0148843015318509,0.0071116139499718,-0.0078145886520829,-0.0318169234139568,-0.0702019893761838,-0.1214507114178193,2.700012207031193,-6.049987792968807,184.02000122070316,188.86500091552733,192.96500091552736,184.00399993896485,168.5175,184.71129354009224,187.3978629889868,188.9453082198261,-4.844999694824196,-4.100000000000023,8.961000976562502,-0.0101093229700305,-0.0580925616004902,-0.0178644354891247,0.0135239130463426,0.0200216986323102,0.0269484909213083,0.0218878248974008,0.0246196075824757,4.400009155273409,6.6892852783203125,19.78262196416429,25.024535355619605,-0.2961722696960862,2.0215196578927666,-2.317691927588853,-0.0318169234139568,-0.0451244647849236,207.48805376984015,192.96500091552736,178.44194806121453,0.1505252536512614,0.1381581565539957,15659.0,20570.0,17958.0,14584.0,15985.4,12487.3,1.2539940579628903,233.0732776872538,0.0217450397736373,0.0008154887619575,1.0,0.0140573491596308,0.0143943172657711,0.0073330041214475,2,1,1,10,2,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,209.5500030517578,181.3999938964844,0.1216893325155506,0.016008883538415,0.15
700,2024-01-11,184.0500030517578,187.9499969482422,180.9499969482422,182.25,25947,180.0,181.1499938964844,184.1000061035156,181.3999938964844,185.5500030517578,190.1499938964844,190.6000061035156,194.0,183.6499938964844,184.3000030517578,184.8000030517578,180.3999938964844,183.9499969482422,186.75,182.75,181.6999969482422,183.6999969482422,179.5,186.8500061035156,187.6000061035156,185.0500030517578,0.0160088835384151,-0.0160239658295962,-0.001378169836889,-0.0090263081385519,-0.0273825831061239,-0.0379713703632181,-0.1049901217431267,-2.950012207031193,-5.100006103515597,183.0,187.5449996948242,192.3225006103516,184.44499969482425,168.85449996948242,183.52419365888963,186.26188679035,188.2028973318888,-4.544999694824213,-4.777500915527355,7.877500915527349,0.0073891792652316,-0.0412439500035377,-0.0039506258484254,0.0124583425079474,0.0198022902700327,0.0246818388682306,0.0243902954774942,0.022733597525606,7.0,6.103572300502228,27.9999924879878,27.27272727272725,-0.8273605470390066,1.451743616906412,-2.2791041639454184,-0.0273825831061239,-0.0679187640467607,207.76088469477045,192.3225006103516,176.88411652593268,0.1605468318623549,0.2505880309159751,20459.0,15659.0,20570.0,11156.0,17160.4,13510.15,1.5143429199527765,-327.8343169077095,0.0238741675660077,-0.017091747710871,0.0,0.0010863494927303,0.020149098969107,0.004140215430692,3,1,1,11,2,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,209.5500030517578,181.1499938964844,0.1410164763608192,-0.0063482966339019,0.05
701,2024-01-12,180.0,186.8500061035156,179.0,183.5,22098,185.25,184.0500030517578,181.1499938964844,184.1000061035156,182.8000030517578,186.25,193.6000061035156,191.1499938964844,182.1000061035156,182.25,187.9499969482422,180.9499969482422,184.3000030517578,184.8000030517578,180.3999938964844,183.9499969482422,186.75,182.75,185.8500061035156,187.5500030517578,182.0500030517578,-0.0220049061918183,0.0160088835384151,-0.0002716080939707,0.0146086507411109,-0.0080840742405247,-0.0320798897740031,-0.0343651775551384,2.900009155273409,-1.5,182.7,186.175,191.96750106811524,184.77999969482423,169.21949996948243,183.6994634565124,185.85972611060595,187.80738359092396,-3.4750000000000227,-5.792501068115229,7.187501373291013,-0.0117492005974502,-0.0587497126185613,-0.027993777237994,0.0158218423402792,0.0196041555746566,0.0248786941914325,0.0386847201882088,0.0277145264217138,7.850006103515597,5.69642966134207,32.37000286652972,41.34742489434756,-1.0027653269065129,0.9608418281438272,-1.96360715505034,-0.0080840742405247,-0.0692793777407948,207.83983078315407,191.96750106811524,176.0951713530764,0.1653647583755012,0.1632715283155313,25947.0,20459.0,15659.0,17958.0,20118.6,14805.9,1.7524770530666829,415.3825011712543,0.0384087791495198,0.0098765599547753,1.0,0.0060723496581743,0.0211898605369087,0.0168432820000761,4,1,1,12,2,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,209.5500030517578,181.1499938964844,0.1159627902546765,0.0291666666666666,0.2
702,2024-01-16,185.25,187.1000061035156,181.5500030517578,182.0,19773,179.1999969482422,180.0,184.0500030517578,181.1499938964844,181.3999938964844,185.5500030517578,192.8000030517578,194.6499938964844,195.0,183.5,186.8500061035156,179.0,182.25,187.9499969482422,180.9499969482422,184.3000030517578,184.8000030517578,180.3999938964844,181.6999969482422,183.6999969482422,179.5,0.0291666666666665,-0.0220049061918183,-0.0063482966339019,-0.0222705375751604,-0.0153173030908814,-0.0335570469798657,-0.0702479631960539,-4.0500030517578125,-2.8000030517578125,182.13999938964844,184.375,191.23500137329103,185.18399963378903,169.55349990844726,182.46630897100823,184.79432136322305,187.0638232489312,-2.2350006103515625,-6.860001373291027,6.05100173950197,0.0127931735926962,-0.0275207739870068,-0.0017889639759904,0.0175619689040341,0.0198959405764953,0.0248143846303898,0.0438547827012044,0.0304431869907359,5.550003051757784,5.625002179826999,32.09173439104009,32.51928333160738,-1.4518403656676355,0.4783053893815346,-1.93014575504917,-0.0153173030908814,-0.0909090909090909,207.91758440092815,191.23500137329103,174.55241834565388,0.1744720674336464,0.3395771099369969,22098.0,25947.0,20459.0,20570.0,20946.6,15910.55,1.3888897618247014,-486.264417026802,0.0427793248147988,-0.0190735694822888,0.0,-0.0029883349233259,0.0380555894639755,0.0055555555555555,1,1,1,16,3,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,209.5500030517578,180.0,0.1448341954737138,-0.0044444613986545,0.05
703,2024-01-17,179.1999969482422,185.1499938964844,178.35000610351562,184.8999938964844,21947,179.9499969482422,185.25,180.0,184.0500030517578,184.1000061035156,182.8000030517578,194.3500061035156,200.1000061035156,193.8999938964844,182.0,187.1000061035156,181.5500030517578,183.5,186.8500061035156,179.0,182.25,187.9499969482422,180.9499969482422,183.9499969482422,186.75,182.75,-0.0326585859744011,0.0291666666666665,0.0065199507109203,0.0226332113809426,0.0212238491348164,-0.001616831295196,-0.0391597662461187,5.25,3.8500061035155966,182.9100006103516,184.06999969482425,190.49250106811525,185.58199951171875,169.87649993896486,183.39420598067215,184.8771720244552,186.8910781776044,-1.1599990844726449,-6.422501373291027,4.910501556396497,-0.0150057816158538,-0.0536669286355674,-0.0352520761438779,0.0222060340485177,0.017816822052653,0.0248939080688567,0.0305701071796486,0.0318775460887914,6.799987792968778,5.660716465541283,49.31817630106915,41.29181161335829,-1.3683311753446503,0.1089780764362976,-1.477309251780948,0.0212238491348164,-0.0161975730341303,206.83213023841745,190.49250106811525,174.15287189781307,0.171551416236165,0.1858006826737547,19773.0,22098.0,25947.0,15659.0,20787.2,16899.05,1.170065772928064,576.7125,0.0304945222624054,0.0178571428571428,1.0,0.0111111111111111,0.0099865376707994,0.0199729929729672,2,1,1,17,3,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,209.5500030517578,180.0,0.1412550974585506,0.0041852679284175,0.35
704,2024-01-18,179.9499969482422,182.3500061035156,175.5500030517578,180.5,21872,185.1499938964844,179.1999969482422,185.25,180.0,181.1499938964844,181.3999938964844,197.75,201.8000030517578,188.8999938964844,184.8999938964844,185.1499938964844,178.35000610351562,182.0,187.1000061035156,181.5500030517578,183.5,186.8500061035156,179.0,184.3000030517578,184.8000030517578,180.3999938964844,0.0041852679284175,-0.0326585859744011,-0.0044444613986545,-0.0263515676343223,-0.0266160184292347,-0.0196936873272169,-0.0779521928453356,-6.0500030517578125,-4.900009155273409,181.92999877929688,182.975,189.36250076293945,185.7479995727539,170.13849990844727,181.99613630319556,183.84495837423464,186.15859425099848,-1.0450012207031136,-6.387500762939453,3.614501190185536,-0.0095767650792638,-0.0422205553481269,-0.0318658580758167,0.0263835835512944,0.0197765104646066,0.0255383731522889,0.0381272080754626,0.0351254227244037,6.800003051757784,5.900001525878894,42.88537716276327,34.16927649774435,-1.7699315554273198,-0.2668038499364258,-1.503127705490894,-0.0266160184292347,-0.0575861020232442,205.53456615948065,189.36250076293945,173.19043536639828,0.1708053635897719,0.208527442494373,21947.0,19773.0,22098.0,20459.0,22044.8,17994.05,1.219680950091836,-716.7579863801819,0.0367765712138191,-0.0308274588231373,0.0,-0.0018893716788966,0.0332031085355472,0.0047432525625101,3,1,1,18,3,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,209.5500030517578,179.1999969482422,0.0852272752973616,0.0332031085355472,0.05
705,2024-01-19,185.1499938964844,186.1499938964844,181.6499938964844,182.0,16740,192.25,179.9499969482422,179.1999969482422,185.25,184.0500030517578,184.1000061035156,198.0,209.5500030517578,193.8500061035156,180.5,182.3500061035156,175.5500030517578,184.8999938964844,185.1499938964844,178.35000610351562,182.0,187.1000061035156,181.5500030517578,182.25,187.9499969482422,180.9499969482422,0.0288968993410867,0.0041852679284175,-0.0286100029784497,-0.0002777947319878,-0.0066243278425277,-0.0079933682305946,-0.0900126576574351,0.75,-1.199996948242216,181.68999938964845,182.34499969482425,187.88250045776368,185.8729995727539,170.4204998779297,181.3140898515444,183.13678356950876,185.5672992697836,-0.6550003051757756,-5.537500762939459,2.0095008850097718,0.0178109855498571,-0.0099989656544867,-0.0054308128833774,0.0258344282315394,0.0192620578721849,0.0234994528104065,0.0387354197296876,0.0379944475748424,4.5,5.964287894112709,47.05883445323785,30.30974310223816,-2.004576507851908,-0.6143583815195224,-1.3902181263323858,-0.0066243278425277,-0.0338255197409815,201.49013401580171,187.88250045776368,174.27486689972562,0.1448525916451392,0.420761678096921,21872.0,21947.0,19773.0,25947.0,22327.4,18340.85,1.1925292448278024,91.54018013034856,0.0376731471011511,-0.0030471083199878,0.0,0.0072544814391558,0.0133370891690746,0.0244512029513949,4,1,1,19,3,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,202.3999938964844,179.1999969482422,0.029040404040404,0.072823678984364,0.1
706,2024-01-22,192.25,193.1499938964844,183.5,184.4499969482422,24808,192.9499969482422,185.1499938964844,179.9499969482422,179.1999969482422,180.0,181.1499938964844,188.3000030517578,202.3999938964844,185.25,182.0,186.1499938964844,181.6499938964844,180.5,182.3500061035156,175.5500030517578,184.8999938964844,185.1499938964844,178.35000610351562,183.5,186.8500061035156,179.0,0.0383473202137134,0.0288968993410867,0.0332031085355473,-0.0005398440135794,0.0059765869409806,0.0057033555576224,-0.0648990207248262,5.199996948242216,1.099990844726591,181.90999755859372,182.30499877929688,187.02000045776367,186.1609994506836,170.75399978637697,182.5927245331911,183.50282181077705,185.527555900898,-0.3950012207031363,-4.715001678466791,0.8590010070800815,0.0427967159139206,0.0275116572104283,0.0307260959581372,0.0284716233994949,0.0217739569684936,0.0239373093909106,0.0247729157787056,0.0352120866929418,9.649993896484403,5.842858450753338,51.933677437919656,37.18843484758867,-1.7507563976940048,-0.8416379847544189,-0.909118412939586,0.0059765869409806,-0.0021558024720799,198.81988791352396,187.02000045776367,175.22011300200342,0.1261885084683777,0.7157800148583487,16740.0,21872.0,21947.0,22098.0,20486.0,17958.3,0.9321595028482652,483.7340949697916,0.0247252747252747,0.0173076587718923,1.0,0.0113920705002703,0.0054010263730232,0.0189035923055812,0,1,1,22,4,0.0,1.0,0.4999999999999999,0.8660254037844387,198.0,179.1999969482422,0.0255050659179687,0.0767299120209883,0.45
707,2024-01-23,192.9499969482422,194.5,188.6000061035156,192.25,22035,189.4499969482422,192.25,185.1499938964844,179.9499969482422,185.25,184.0500030517578,190.1499938964844,190.6000061035156,185.5,184.4499969482422,193.1499938964844,183.5,182.0,186.1499938964844,181.6499938964844,180.5,182.3500061035156,175.5500030517578,182.0,187.1000061035156,181.5500030517578,0.0036410764537955,0.0383473202137134,0.0683523382070163,0.0728236789843641,0.0680555555555555,0.0612752220674019,0.020977147552974,7.100006103515597,12.25,184.35999755859376,183.2499984741211,187.10250015258788,186.5189993286133,171.1629997253418,185.81181635546076,185.0932178451812,186.16778867224104,1.109999084472662,-3.85250167846678,0.5835008239745889,0.0379236154692506,0.0314320696157068,0.0329118412426705,0.0287977398206296,0.0241186599291369,0.0221205343048723,0.0525885225966452,0.0369588346720299,5.899993896484403,5.639286586216509,67.73162876996679,54.15351646648413,-0.9655605948944695,-0.866422506782429,-0.0991380881120406,0.0680555555555555,0.0516958248932113,199.03015677730184,187.10250015258788,175.17484352787392,0.1274986343313059,0.7479663587148411,24808.0,16740.0,21872.0,19773.0,21028.0,17855.15,1.3894030573812035,951.3203198618056,0.0523176690493101,0.0422879001399308,1.0,-0.0037807019784919,0.0046813726735209,0.0455136540962288,1,1,1,23,4,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,198.0,179.1999969482422,0.0431818335947364,0.0571986616883731,0.75
708,2024-01-24,189.4499969482422,195.75,188.1000061035156,193.8000030517578,24251,186.9499969482422,192.9499969482422,192.25,185.1499938964844,179.1999969482422,180.0,186.25,193.6000061035156,185.1499938964844,192.25,194.5,188.6000061035156,184.4499969482422,193.1499938964844,183.5,182.0,186.1499938964844,181.6499938964844,184.8999938964844,185.1499938964844,178.35000610351562,-0.0181394146429494,0.0036410764537955,0.0421280221922053,0.0722422907500193,0.0415654356180414,0.0483563909204693,0.0147252334558689,0.6999969482421875,7.6999969482421875,185.89999694824215,184.40499877929688,187.06999969482425,186.80199920654297,171.55899963378906,188.1912098863879,186.5217231366468,186.81371326995543,1.4949981689453011,-2.665000915527344,0.2680004882812454,0.0079808460992583,0.013630088238054,0.0125547047501737,0.0275823753844014,0.0237044769071973,0.0218503583481039,0.03128310554373,0.0371014343448462,7.649993896484403,5.782142639160152,65.29208252538675,53.01724208804508,-0.2835349461758483,-0.749844994661113,0.4663100484852647,0.0415654356180414,0.063671463287638,198.926441197399,187.06999969482425,175.21355819224945,0.1267594111500157,0.6097336272111467,22035.0,24808.0,16740.0,21947.0,21480.4,17825.65,1.2361400566038263,80.23111965938415,0.0306891750142231,0.0036410764537955,1.0,0.0,0.008033185158192,0.0225446536072941,2,1,1,24,4,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,198.0,179.1999969482422,0.055808096220999,0.0432477685936479,0.85
709,2024-01-25,186.9499969482422,190.5,184.3500061035156,189.9499969482422,22135,193.8500061035156,189.4499969482422,192.9499969482422,192.25,179.9499969482422,185.25,185.5500030517578,192.8000030517578,194.0,193.8000030517578,195.75,188.1000061035156,192.25,194.5,188.6000061035156,184.4499969482422,193.1499938964844,183.5,180.5,182.3500061035156,175.5500030517578,-0.0131960941687584,-0.0181394146429494,-0.014564385184696,0.0232244298866242,0.057198661688373,0.0524999830457899,0.0171811916684143,-3.5,10.25,187.9499969482422,184.93999786376952,186.90249938964843,187.1009991455078,171.92649963378906,188.61080557367268,187.05413655693687,187.06478790598277,3.009999084472668,-1.9625015258789065,-0.1984997558593875,-0.0126749407904983,0.002238205239023,-0.001692782282217,0.0224562289581156,0.0246783498598772,0.02221326336714,0.0406698226914168,0.037609957268037,6.149993896484403,5.882142203194753,66.54990532069374,53.4782540910929,-0.025155478419947,-0.6049070914128798,0.5797516129929328,0.057198661688373,0.0290602426255131,198.51014247653887,186.90249938964843,175.29485630275798,0.1242106780251365,0.518861830166907,24251.0,22035.0,24808.0,21872.0,21941.2,18424.1,1.3162651092862068,-439.8989445061676,0.0394736520950483,-0.0224458515738716,0.0,0.0044053180459165,0.0332541734137846,0.0071258425255895,3,1,1,25,4,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,198.0,179.1999969482422,0.0209595651337596,0.0817522846247856,0.7
710,2024-01-26,193.8500061035156,194.8000030517578,186.0,187.1999969482422,20939,189.25,186.9499969482422,189.4499969482422,192.9499969482422,185.1499938964844,179.1999969482422,182.8000030517578,194.3500061035156,191.1499938964844,189.9499969482422,190.5,184.3500061035156,193.8000030517578,195.75,188.1000061035156,192.25,194.5,188.6000061035156,182.0,186.1499938964844,181.6499938964844,0.0369083138160397,-0.0131960941687584,-0.0310961393879133,-0.0275682863550471,0.038899695019241,0.00917677165043,0.0075451030636408,-2.5,7.0,189.3499969482422,185.5199981689453,186.5324989318848,187.26699920654295,172.28649963378905,188.0572026985292,187.03520208262876,187.05385543381692,3.8299987792968864,-1.0125007629394531,-0.7345002746582168,0.0144434911438735,0.0403166667858816,0.03323298635051,0.0250456749174389,0.0244494680340168,0.0222839366993192,0.0333604214421944,0.0365349576105384,8.800003051757812,6.139284406389511,53.29456733945302,51.46442726608748,-0.0218649497973046,-0.4882986630897648,0.4664337132924601,0.038899695019241,0.0320176828439315,197.59977110704003,186.5324989318848,175.4652267567295,0.1186632060207015,0.8629506260805792,22135.0,24251.0,22035.0,16740.0,21993.8,19194.6,1.1531889177164412,-292.0955444254677,0.032376909688291,-0.0157936301563481,0.0,0.0026392188337516,0.0189890511351045,0.0139074131434535,4,1,1,26,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,198.0,179.1999969482422,0.0441919191919191,0.0560826072706939,0.65
711,2024-01-29,189.25,194.3500061035156,188.6499938964844,192.8500061035156,18399,194.0,193.8500061035156,186.9499969482422,189.4499969482422,192.25,179.9499969482422,181.3999938964844,197.75,194.6499938964844,187.1999969482422,194.8000030517578,186.0,189.9499969482422,190.5,184.3500061035156,193.8000030517578,195.75,188.1000061035156,184.4499969482422,193.1499938964844,183.5,-0.0237297186416347,0.0369083138160397,0.0232251740625548,0.0046644683571299,0.0469889953757993,0.0817522846247855,0.0604485933658824,6.900009155273409,8.700012207031193,191.08999938964843,186.4999984741211,186.3374992370605,187.61499938964843,172.71099975585938,189.988137166858,188.2742573591536,187.70110787855015,4.590000915527327,0.1624992370605582,-1.2775001525878906,-0.0065095248759595,0.018020445275352,0.0078068455066893,0.0269107772001498,0.0264556232450675,0.0235509912832848,0.0473118443642893,0.0410427433276551,5.700012207031193,6.374998910086497,77.4859364398652,60.635217245848935,0.5313903536730038,-0.2843608597372111,0.815751213410215,0.0469889953757993,0.0532464161329129,196.6867125000061,186.3374992370605,175.98828597411497,0.1110803064903129,0.6879159168115441,20939.0,22135.0,24251.0,24808.0,22833.6,19439.0,1.077164463192551,772.8231829940578,0.0470085640770115,0.0355235537589887,1.0,0.0013372559726182,0.0049006805175694,0.0404952584800214,0,1,1,29,5,0.0,1.0,0.4999999999999999,0.8660254037844387,198.0,179.1999969482422,-0.0007737626606228,0.0825893041506716,0.95
712,2024-01-30,194.0,197.4499969482422,189.0500030517578,190.1000061035156,24467,194.0500030517578,189.25,193.8500061035156,186.9499969482422,192.9499969482422,185.1499938964844,184.1000061035156,198.0,200.1000061035156,192.8500061035156,194.3500061035156,188.6499938964844,187.1999969482422,194.8000030517578,186.0,189.9499969482422,190.5,184.3500061035156,192.25,194.5,188.6000061035156,0.0250990752972259,-0.0237297186416347,0.0123027712720134,-0.0010556714249873,-0.0156046814044212,0.0516810403416272,0.0432745665250418,-4.600006103515597,-3.0,190.48999938964843,187.42499847412108,185.8999992370605,187.78399932861328,173.08599975585938,189.742091444572,188.4516651120348,187.84862141392637,3.065000915527349,1.5249992370605412,-1.8840000915527355,0.0173046670162559,0.0419743854443486,0.0311360611567972,0.0244929274096052,0.0266598108958136,0.0240963275389356,0.03021474896076,0.0365679886004781,8.399993896484375,6.482142857142855,65.2458990148831,57.11695220725149,0.5918447016536561,-0.1091197474590376,0.7009644491126937,-0.0156046814044212,0.0513888888888889,194.8135623342704,185.8999992370605,176.98643613985072,0.0958963220418651,0.9080295564838324,18399.0,20939.0,22135.0,22035.0,21551.8,19758.35,0.9312012389698532,-436.60309328743705,0.0295567126089257,-0.0186673891085242,0.0,-0.0051586276425805,0.0269485130965157,0.0031704417623016,1,1,1,30,5,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,193.8500061035156,179.1999969482422,-0.0002577476894732,0.0828683390424649,0.75
